payment_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_avg_amount,transaction_time,hour,day_of_week,recovered,recovery_amount
pay_demo_004424,cust_0904,9790.5,INR,credit_card,network_error,1,15,2,2965.88,2026-08-12T14:02:02.192288,14,2,1,8958.14
pay_demo_004425,cust_0333,30792.53,INR,credit_card,insufficient_funds,1,19,2,26790.41,2026-05-10T01:51:02.192307,1,6,1,26715.35
pay_demo_004426,cust_0720,24364.46,INR,upi,card_declined,2,12,2,6998.89,2026-05-01T16:09:02.192324,16,4,1,23762.68
pay_demo_004427,cust_0013,16234.49,INR,debit_card,insufficient_funds,1,0,3,21425.58,2026-08-10T03:05:02.192341,3,0,1,15825.72
pay_demo_004428,cust_0153,29023.31,INR,upi,network_error,2,12,0,10872.7,2026-08-13T08:55:02.192359,8,3,0,0.0
pay_demo_004429,cust_0880,42142.98,INR,netbanking,card_declined,1,19,0,6997.49,2026-05-02T22:41:02.192375,22,5,0,0.0
pay_demo_004430,cust_0591,3118.48,INR,upi,bank_timeout,1,18,5,25718.57,2026-04-29T09:24:02.192393,9,2,0,0.0
pay_demo_004431,cust_0442,33801.7,INR,upi,network_error,1,9,3,13573.35,2026-04-04T04:38:02.192410,4,5,1,32144.23
pay_demo_004432,cust_0563,23167.06,INR,netbanking,bank_timeout,2,4,4,25953.19,2026-04-19T17:01:02.192431,17,6,0,0.0
pay_demo_004433,cust_0526,33542.67,INR,netbanking,network_error,1,15,3,25560.62,2026-04-11T07:04:02.192450,7,5,0,0.0
pay_demo_004434,cust_0517,7825.91,INR,credit_card,card_declined,1,12,4,22353.96,2026-04-12T02:35:02.192467,2,6,0,0.0
pay_demo_004435,cust_0182,22460.18,INR,debit_card,network_error,1,7,0,26244.91,2026-08-18T05:17:02.192483,5,1,1,20574.45
pay_demo_004436,cust_0921,16357.77,INR,netbanking,upi_failure,1,11,0,3911.99,2026-07-09T17:38:02.192501,17,3,0,0.0
pay_demo_004437,cust_0464,42923.19,INR,upi,bank_timeout,2,12,3,23059.17,2026-04-16T21:45:02.192517,21,3,0,0.0
pay_demo_004438,cust_0019,26877.94,INR,credit_card,upi_failure,2,12,2,28176.94,2026-03-16T20:21:02.192538,20,0,0,0.0
pay_demo_004439,cust_0246,22579.14,INR,netbanking,upi_failure,1,8,5,19376.31,2026-03-11T17:20:02.192555,17,2,1,19550.71
pay_demo_004440,cust_0929,28588.97,INR,credit_card,card_declined,3,2,1,3985.78,2026-03-13T04:58:02.192572,4,4,0,0.0
pay_demo_004441,cust_0374,5489.16,INR,upi,authentication_failed,1,18,0,1276.83,2026-05-07T04:59:02.192589,4,3,1,4915.98
pay_demo_004442,cust_0752,15402.74,INR,debit_card,bank_timeout,2,17,0,10193.98,2026-03-26T16:23:02.192608,16,3,0,0.0
pay_demo_004443,cust_0262,45407.7,INR,netbanking,network_error,1,2,5,18966.22,2026-08-09T04:19:02.192627,4,6,0,0.0
pay_demo_004444,cust_0165,21813.95,INR,upi,bank_timeout,1,13,5,1974.42,2026-05-11T07:58:02.192645,7,0,0,0.0
pay_demo_004445,cust_0914,48075.63,INR,debit_card,upi_failure,2,13,5,13085.91,2026-05-20T20:56:02.192661,20,2,0,0.0
pay_demo_004446,cust_0489,38010.16,INR,credit_card,network_error,1,0,3,26712.99,2026-04-29T22:27:02.192680,22,2,1,37833.82
pay_demo_004447,cust_0351,37070.89,INR,debit_card,network_error,1,0,2,18880.75,2026-04-27T08:17:02.192697,8,0,1,35314.65
pay_demo_004448,cust_0999,35171.09,INR,netbanking,insufficient_funds,1,0,0,7298.94,2026-07-08T21:39:02.192715,21,2,1,30235.71
pay_demo_004449,cust_0806,26092.27,INR,netbanking,bank_timeout,1,18,4,18461.41,2026-07-13T19:19:02.192731,19,0,1,23392.17
pay_demo_004450,cust_0312,31756.65,INR,netbanking,card_declined,1,3,4,8479.18,2026-05-31T07:03:02.192748,7,6,1,28002.39
pay_demo_004451,cust_0372,3949.11,INR,upi,bank_timeout,1,12,1,6761.43,2026-03-21T19:53:02.192767,19,5,0,0.0
pay_demo_004452,cust_0454,45983.34,INR,netbanking,authentication_failed,2,1,4,10157.53,2026-06-10T02:52:02.192784,2,2,0,0.0
pay_demo_004453,cust_0433,25406.48,INR,credit_card,network_error,1,11,5,11436.56,2026-07-08T01:45:02.192802,1,2,1,22571.38
pay_demo_004454,cust_0807,9255.41,INR,credit_card,network_error,1,3,0,9743.81,2026-06-02T08:37:02.192819,8,1,0,0.0
pay_demo_004455,cust_0617,13967.92,INR,upi,authentication_failed,3,3,1,18865.65,2026-05-27T12:11:02.192835,12,2,0,0.0
pay_demo_004456,cust_1000,12571.24,INR,credit_card,card_declined,1,16,1,18488.91,2026-06-26T20:33:02.192852,20,4,1,11288.25
pay_demo_004457,cust_0171,40827.38,INR,credit_card,authentication_failed,3,7,1,8723.42,2026-06-24T01:53:02.192871,1,2,0,0.0
pay_demo_004458,cust_0099,36990.38,INR,debit_card,authentication_failed,1,18,3,10113.93,2026-05-08T18:27:02.192888,18,4,1,31477.82
pay_demo_004459,cust_0203,44346.69,INR,debit_card,bank_timeout,1,8,5,10108.03,2026-06-05T00:29:02.192908,0,4,0,0.0
pay_demo_004460,cust_0046,49951.07,INR,debit_card,network_error,1,9,0,14537.75,2026-03-07T06:52:02.192926,6,5,0,0.0
pay_demo_004461,cust_0532,19076.32,INR,debit_card,authentication_failed,1,14,5,5801.14,2026-07-10T00:15:02.192943,0,4,0,0.0
pay_demo_004462,cust_0463,1360.24,INR,netbanking,insufficient_funds,1,11,4,28576.51,2026-07-03T12:01:02.192959,12,4,1,1263.03
pay_demo_004463,cust_0377,17732.6,INR,credit_card,authentication_failed,1,4,1,28143.86,2026-03-10T21:36:02.192979,21,1,0,0.0
pay_demo_004464,cust_0472,18789.12,INR,upi,bank_timeout,1,6,1,19259.36,2026-05-04T01:01:02.192998,1,0,1,18755.88
pay_demo_004465,cust_0221,41810.13,INR,upi,upi_failure,2,14,3,27783.76,2026-05-22T01:28:02.193015,1,4,0,0.0
pay_demo_004466,cust_0522,34890.4,INR,netbanking,insufficient_funds,2,2,1,29623.76,2026-03-29T05:28:02.193033,5,6,1,32129.9
pay_demo_004467,cust_0538,1745.02,INR,debit_card,insufficient_funds,1,17,4,16747.32,2026-08-08T18:17:02.193051,18,5,1,1522.54
pay_demo_004468,cust_0802,38875.1,INR,netbanking,upi_failure,1,11,1,22904.27,2026-04-25T11:45:02.193069,11,5,1,37746.38
pay_demo_004469,cust_0341,5865.88,INR,debit_card,card_declined,1,5,1,854.73,2026-03-12T17:12:02.193087,17,3,1,5232.92
pay_demo_004470,cust_0418,41589.84,INR,debit_card,insufficient_funds,1,12,0,6686.12,2026-08-13T09:58:02.193105,9,3,0,0.0
pay_demo_004471,cust_0573,33953.27,INR,netbanking,bank_timeout,2,13,4,17982.33,2026-03-14T17:24:02.193121,17,5,0,0.0
pay_demo_004472,cust_0614,13297.06,INR,upi,bank_timeout,3,16,1,15801.64,2026-07-20T04:53:02.193138,4,0,1,11443.32
pay_demo_004473,cust_0150,48723.0,INR,netbanking,bank_timeout,1,5,3,15452.01,2026-03-01T08:12:02.193158,8,6,1,47252.3
pay_demo_004474,cust_0769,3050.2,INR,netbanking,authentication_failed,1,0,2,11609.82,2026-06-03T03:21:02.193179,3,2,0,0.0
pay_demo_004475,cust_0774,20875.36,INR,credit_card,upi_failure,1,18,3,18598.28,2026-08-09T19:49:02.193196,19,6,1,18743.27
pay_demo_004476,cust_0561,26529.16,INR,upi,authentication_failed,3,17,4,22911.02,2026-04-17T11:14:02.193218,11,4,0,0.0
pay_demo_004477,cust_0032,26359.19,INR,upi,bank_timeout,1,9,4,22464.29,2026-07-06T01:37:02.193236,1,0,0,0.0
pay_demo_004478,cust_0027,12375.44,INR,netbanking,network_error,1,20,2,29456.0,2026-03-11T07:44:02.193252,7,2,1,11003.75
pay_demo_004479,cust_0789,13745.36,INR,netbanking,insufficient_funds,2,6,1,13230.24,2026-04-23T08:08:02.193269,8,3,1,12542.66
pay_demo_004480,cust_0885,28041.62,INR,credit_card,bank_timeout,2,2,5,27705.93,2026-08-13T14:48:02.193287,14,3,1,25990.98
pay_demo_004481,cust_0305,34981.74,INR,upi,network_error,3,18,3,10218.78,2026-05-23T07:17:02.193304,7,5,0,0.0
pay_demo_004482,cust_0806,13218.81,INR,upi,network_error,1,1,0,24416.68,2026-04-29T15:33:02.193319,15,2,1,11565.4
pay_demo_004483,cust_0094,35727.36,INR,credit_card,bank_timeout,1,12,2,18763.96,2026-05-07T14:38:02.193341,14,3,1,30407.75
pay_demo_004484,cust_0059,6731.03,INR,credit_card,bank_timeout,1,15,4,3843.14,2026-08-23T14:51:02.193370,14,6,1,6431.42
pay_demo_004485,cust_0890,7199.7,INR,debit_card,network_error,1,2,0,16225.34,2026-03-24T19:01:02.193388,19,1,0,0.0
pay_demo_004486,cust_0425,11088.53,INR,debit_card,bank_timeout,1,4,3,5440.2,2026-05-18T21:27:02.193491,21,0,1,10902.56
pay_demo_004487,cust_0106,682.26,INR,debit_card,insufficient_funds,1,1,0,29220.4,2026-08-10T09:24:02.193519,9,0,1,647.34
pay_demo_004488,cust_0186,37935.33,INR,upi,insufficient_funds,1,20,1,5104.98,2026-04-10T04:01:02.193537,4,4,1,32672.72
pay_demo_004489,cust_0679,22549.38,INR,upi,insufficient_funds,1,18,5,26676.52,2026-08-04T04:43:02.193554,4,1,1,19183.5
pay_demo_004490,cust_0887,45810.77,INR,debit_card,card_declined,1,2,5,7468.5,2026-05-16T22:03:02.193571,22,5,1,42137.37
pay_demo_004491,cust_0147,44745.26,INR,credit_card,bank_timeout,1,9,2,1932.68,2026-04-03T07:02:02.193588,7,4,1,40945.75
pay_demo_004492,cust_0863,44823.11,INR,debit_card,insufficient_funds,1,6,2,1303.06,2026-05-17T01:51:02.193605,1,6,1,40931.65
pay_demo_004493,cust_0334,48711.86,INR,upi,upi_failure,2,18,2,11647.05,2026-07-28T08:47:02.193624,8,1,1,41664.44
pay_demo_004494,cust_0916,18286.67,INR,upi,authentication_failed,2,3,1,7029.5,2026-07-26T23:25:02.193640,23,6,0,0.0
pay_demo_004495,cust_0406,22267.88,INR,upi,network_error,2,4,2,29276.19,2026-04-27T14:57:02.193657,14,0,1,21057.82
pay_demo_004496,cust_0207,17030.79,INR,netbanking,card_declined,1,7,4,1971.69,2026-05-21T16:20:02.193673,16,3,0,0.0
pay_demo_004497,cust_0530,47805.71,INR,debit_card,card_declined,1,7,4,3484.79,2026-06-07T08:01:02.193689,8,6,0,0.0
pay_demo_004498,cust_0720,780.86,INR,debit_card,bank_timeout,1,12,3,11137.1,2026-08-04T01:43:02.193710,1,1,1,714.16
pay_demo_004499,cust_0247,32489.6,INR,debit_card,card_declined,1,0,1,17537.59,2026-03-18T12:07:02.193731,12,2,1,31720.26
pay_demo_004500,cust_0524,35887.17,INR,debit_card,card_declined,2,9,5,5259.43,2026-08-02T07:56:02.193749,7,6,1,34610.18
pay_demo_004501,cust_0937,29970.72,INR,credit_card,insufficient_funds,1,3,3,29337.36,2026-08-01T04:29:02.193769,4,5,0,0.0
pay_demo_004502,cust_0561,46579.64,INR,upi,card_declined,2,19,0,25623.49,2026-05-30T22:33:02.193794,22,5,0,0.0
pay_demo_004503,cust_0993,17308.58,INR,credit_card,card_declined,2,14,3,19202.93,2026-08-22T15:37:02.193822,15,5,0,0.0
pay_demo_004504,cust_0097,44292.78,INR,credit_card,authentication_failed,1,20,4,19005.19,2026-06-16T17:16:02.193839,17,1,0,0.0
pay_demo_004505,cust_0619,33758.64,INR,debit_card,card_declined,1,20,4,25032.93,2026-03-17T08:12:02.193854,8,1,0,0.0
pay_demo_004506,cust_0980,8400.45,INR,credit_card,bank_timeout,1,17,3,2869.82,2026-08-20T16:38:02.193871,16,3,1,8127.01
pay_demo_004507,cust_0348,11528.63,INR,netbanking,card_declined,2,2,2,9098.37,2026-07-22T00:17:02.193889,0,2,0,0.0
pay_demo_004508,cust_0882,37361.3,INR,upi,authentication_failed,2,14,2,10444.92,2026-08-11T14:39:02.193907,14,1,1,35010.16
pay_demo_004509,cust_0364,963.21,INR,upi,bank_timeout,1,19,0,29411.85,2026-03-31T12:43:02.193929,12,1,1,886.7
pay_demo_004510,cust_0998,15893.73,INR,debit_card,insufficient_funds,2,4,4,7999.08,2026-05-14T03:57:02.193946,3,3,0,0.0
pay_demo_004511,cust_0039,47705.96,INR,upi,network_error,1,5,2,10040.35,2026-03-15T07:55:02.193962,7,6,0,0.0
pay_demo_004512,cust_0271,35546.33,INR,debit_card,card_declined,1,6,3,677.9,2026-06-13T20:31:02.193981,20,5,0,0.0
pay_demo_004513,cust_0061,39260.74,INR,upi,insufficient_funds,1,5,2,10028.5,2026-07-07T02:20:02.193999,2,1,1,33844.3
pay_demo_004514,cust_0261,37201.54,INR,netbanking,card_declined,1,5,4,1330.86,2026-04-02T12:43:02.194020,12,3,0,0.0
pay_demo_004515,cust_0949,3649.34,INR,debit_card,upi_failure,1,3,3,7796.06,2026-05-05T05:00:02.194041,5,1,0,0.0
pay_demo_004516,cust_0360,38613.69,INR,debit_card,network_error,1,3,3,6043.88,2026-07-06T17:14:02.194059,17,0,0,0.0
pay_demo_004517,cust_0869,30626.83,INR,netbanking,network_error,1,3,0,22944.79,2026-04-10T18:11:02.194075,18,4,1,28720.51
pay_demo_004518,cust_0668,33115.76,INR,debit_card,card_declined,3,4,0,23552.51,2026-05-22T14:38:02.194092,14,4,0,0.0
pay_demo_004519,cust_0285,36098.46,INR,netbanking,card_declined,1,17,2,11781.23,2026-06-04T22:27:02.194108,22,3,0,0.0
pay_demo_004520,cust_0268,46100.39,INR,upi,authentication_failed,1,20,2,7810.49,2026-04-03T05:26:02.194125,5,4,0,0.0
pay_demo_004521,cust_0159,17937.87,INR,upi,network_error,1,5,4,13241.93,2026-08-25T19:29:02.194143,19,1,1,16173.73
pay_demo_004522,cust_0343,38282.56,INR,upi,upi_failure,1,4,2,20662.6,2026-07-22T23:47:02.194162,23,2,1,33606.29
pay_demo_004523,cust_0948,33694.42,INR,netbanking,upi_failure,2,3,4,22995.32,2026-07-27T05:12:02.194185,5,0,0,0.0
pay_demo_004524,cust_0875,26549.01,INR,debit_card,insufficient_funds,1,6,4,23255.43,2026-08-17T13:50:02.194204,13,0,0,0.0
pay_demo_004525,cust_0016,48543.78,INR,netbanking,insufficient_funds,2,17,1,24449.74,2026-06-30T06:05:02.194220,6,1,0,0.0
pay_demo_004526,cust_0540,14617.56,INR,upi,authentication_failed,1,15,3,23856.56,2026-03-29T19:18:02.194237,19,6,1,13934.84
pay_demo_004527,cust_0067,29167.44,INR,upi,authentication_failed,1,0,3,26493.95,2026-04-01T10:00:02.194257,10,2,1,27425.6
pay_demo_004528,cust_0497,14803.22,INR,debit_card,upi_failure,2,8,0,25565.03,2026-03-29T20:06:02.194276,20,6,1,13269.77
pay_demo_004529,cust_0523,22838.97,INR,netbanking,card_declined,1,20,2,7747.65,2026-03-03T03:42:02.194295,3,1,1,21965.76
pay_demo_004530,cust_0382,20774.96,INR,netbanking,network_error,1,14,4,5323.22,2026-05-23T18:15:02.194313,18,5,1,18933.06
pay_demo_004531,cust_0169,35856.63,INR,credit_card,insufficient_funds,3,7,3,22803.36,2026-07-10T02:07:02.194330,2,4,0,0.0
pay_demo_004532,cust_0650,30866.82,INR,upi,upi_failure,1,10,5,24269.8,2026-07-31T15:58:02.194351,15,4,1,29409.42
pay_demo_004533,cust_0316,9721.43,INR,netbanking,card_declined,1,7,1,28505.08,2026-04-20T09:38:02.194371,9,0,0,0.0
pay_demo_004534,cust_0831,34819.45,INR,upi,authentication_failed,1,13,0,28011.92,2026-03-20T21:25:02.194388,21,4,1,30135.93
pay_demo_004535,cust_0812,570.21,INR,debit_card,insufficient_funds,2,13,5,7589.29,2026-06-24T00:20:02.194405,0,2,0,0.0
pay_demo_004536,cust_0221,23232.32,INR,upi,bank_timeout,1,2,4,29861.35,2026-07-09T14:58:02.194422,14,3,0,0.0
pay_demo_004537,cust_0193,17354.02,INR,netbanking,authentication_failed,1,13,5,17065.36,2026-05-14T20:58:02.194440,20,3,0,0.0
pay_demo_004538,cust_0112,37074.24,INR,debit_card,card_declined,1,5,0,13634.41,2026-06-23T09:28:02.194456,9,1,1,34190.66
pay_demo_004539,cust_0811,37555.59,INR,debit_card,upi_failure,1,10,2,23908.3,2026-05-13T14:34:02.194473,14,2,0,0.0
pay_demo_004540,cust_0925,46874.75,INR,credit_card,bank_timeout,1,12,4,16246.86,2026-03-29T18:37:02.194490,18,6,1,42673.06
pay_demo_004541,cust_0485,31926.98,INR,upi,bank_timeout,1,20,4,26696.32,2026-06-20T16:27:02.194507,16,5,1,28068.66
pay_demo_004542,cust_0128,15051.02,INR,debit_card,card_declined,1,3,3,11518.91,2026-05-09T23:29:02.194523,23,5,0,0.0
pay_demo_004543,cust_0543,48405.33,INR,debit_card,bank_timeout,1,19,0,22656.14,2026-03-09T19:44:02.194542,19,0,1,43209.01
pay_demo_004544,cust_0412,40360.17,INR,credit_card,network_error,1,5,3,2435.26,2026-07-06T15:18:02.194559,15,0,1,36591.74
pay_demo_004545,cust_0950,46979.4,INR,netbanking,insufficient_funds,2,13,1,2806.68,2026-04-05T17:18:02.194575,17,6,0,0.0
pay_demo_004546,cust_0096,25910.71,INR,credit_card,card_declined,2,4,4,22274.99,2026-04-16T01:02:02.194592,1,3,0,0.0
pay_demo_004547,cust_0313,17100.27,INR,credit_card,bank_timeout,2,20,4,23719.88,2026-06-30T15:26:02.194625,15,1,0,0.0
pay_demo_004548,cust_0115,32795.7,INR,netbanking,upi_failure,1,8,4,5955.19,2026-04-27T17:27:02.194658,17,0,1,31272.85
pay_demo_004549,cust_0417,27838.16,INR,upi,insufficient_funds,2,15,5,4379.05,2026-03-02T18:22:02.194695,18,0,0,0.0
pay_demo_004550,cust_0500,40529.58,INR,upi,network_error,1,11,1,19945.29,2026-07-11T12:18:02.194730,12,5,1,37513.29
pay_demo_004551,cust_0256,1902.08,INR,credit_card,bank_timeout,1,15,0,12538.63,2026-03-14T16:47:02.194776,16,5,0,0.0
pay_demo_004552,cust_0516,15683.24,INR,netbanking,network_error,1,0,1,15571.55,2026-06-09T05:02:02.194896,5,1,1,14441.31
pay_demo_004553,cust_0424,45685.01,INR,debit_card,network_error,1,0,2,20997.62,2026-06-25T05:57:02.194961,5,3,1,41692.93
pay_demo_004554,cust_0550,3911.96,INR,credit_card,card_declined,1,7,4,19619.52,2026-06-04T03:26:02.195004,3,3,0,0.0
pay_demo_004555,cust_0229,47100.03,INR,upi,network_error,2,5,3,19564.32,2026-04-17T20:45:02.195059,20,4,0,0.0
pay_demo_004556,cust_0436,28694.21,INR,credit_card,network_error,1,13,4,15739.19,2026-07-20T16:13:02.195098,16,0,1,25140.44
pay_demo_004557,cust_0450,8536.18,INR,debit_card,network_error,1,2,2,13238.54,2026-03-08T18:48:02.195137,18,6,1,8527.73
pay_demo_004558,cust_0838,34811.99,INR,netbanking,network_error,1,18,2,11878.62,2026-08-18T21:45:02.195185,21,1,0,0.0
pay_demo_004559,cust_0721,49184.51,INR,credit_card,network_error,2,0,2,9198.19,2026-08-01T19:00:02.195228,19,5,0,0.0
pay_demo_004560,cust_0576,10236.99,INR,netbanking,insufficient_funds,1,14,2,15361.83,2026-05-16T18:49:02.195271,18,5,1,9954.88
pay_demo_004561,cust_0558,32397.71,INR,netbanking,authentication_failed,1,7,1,24033.99,2026-05-02T11:01:02.195311,11,5,0,0.0
pay_demo_004562,cust_0721,20917.54,INR,credit_card,network_error,2,10,5,2454.89,2026-06-27T10:27:02.195355,10,5,1,19565.26
pay_demo_004563,cust_0597,2652.0,INR,debit_card,card_declined,1,13,4,16689.02,2026-03-16T16:06:02.195403,16,0,0,0.0
pay_demo_004564,cust_0426,20352.37,INR,credit_card,authentication_failed,1,11,3,23541.16,2026-04-20T15:40:02.195441,15,0,0,0.0
pay_demo_004565,cust_0227,17264.16,INR,netbanking,card_declined,2,16,2,17104.33,2026-03-04T04:45:02.195475,4,2,0,0.0
pay_demo_004566,cust_0988,17092.11,INR,credit_card,card_declined,1,16,5,6159.62,2026-06-14T14:28:02.195508,14,6,0,0.0
pay_demo_004567,cust_0898,28365.43,INR,credit_card,insufficient_funds,2,12,0,8820.41,2026-06-20T15:42:02.195541,15,5,0,0.0
pay_demo_004568,cust_0005,9284.27,INR,netbanking,card_declined,1,4,0,29589.78,2026-04-17T18:23:02.195575,18,4,1,8355.19
pay_demo_004569,cust_0983,29468.17,INR,upi,card_declined,2,0,1,13425.67,2026-05-14T17:14:02.195614,17,3,0,0.0
pay_demo_004570,cust_0166,29537.18,INR,upi,insufficient_funds,2,16,5,28728.97,2026-06-11T17:31:02.195649,17,3,0,0.0
pay_demo_004571,cust_0262,4683.35,INR,credit_card,card_declined,1,17,0,15618.97,2026-05-23T13:42:02.195685,13,5,0,0.0
pay_demo_004572,cust_0880,6182.15,INR,netbanking,bank_timeout,1,18,3,27579.28,2026-08-27T08:08:02.195725,8,3,1,5927.49
pay_demo_004573,cust_0515,10507.52,INR,credit_card,authentication_failed,1,4,4,9467.72,2026-07-16T02:32:02.195759,2,3,0,0.0
pay_demo_004574,cust_0814,18483.67,INR,debit_card,insufficient_funds,1,1,0,26676.85,2026-05-16T12:34:02.195781,12,5,1,16721.55
pay_demo_004575,cust_0328,23843.96,INR,netbanking,insufficient_funds,1,17,0,29190.03,2026-03-05T02:31:02.195805,2,3,0,0.0
pay_demo_004576,cust_0686,37461.11,INR,upi,upi_failure,1,10,2,14625.93,2026-04-16T01:22:02.195823,1,3,1,36130.01
pay_demo_004577,cust_0859,14335.67,INR,upi,network_error,1,0,5,13231.91,2026-05-22T20:36:02.195840,20,4,1,14074.63
pay_demo_004578,cust_0824,33767.49,INR,upi,authentication_failed,1,2,3,11664.76,2026-08-22T01:52:02.195858,1,5,1,30187.88
pay_demo_004579,cust_0711,18851.36,INR,netbanking,authentication_failed,1,16,0,9153.88,2026-06-30T01:05:02.195881,1,1,0,0.0
pay_demo_004580,cust_0900,40880.64,INR,netbanking,upi_failure,1,11,2,12099.37,2026-08-23T11:27:02.195899,11,6,1,35916.94
pay_demo_004581,cust_0794,49976.11,INR,netbanking,bank_timeout,1,7,4,16623.24,2026-03-19T14:24:02.195919,14,3,1,47760.39
pay_demo_004582,cust_0976,21874.69,INR,netbanking,card_declined,2,17,5,23551.12,2026-03-05T20:30:02.195939,20,3,0,0.0
pay_demo_004583,cust_0478,37938.36,INR,upi,upi_failure,1,20,0,6192.41,2026-07-01T14:29:02.195960,14,2,1,34779.49
pay_demo_004584,cust_0342,5443.84,INR,netbanking,bank_timeout,2,7,3,18567.73,2026-07-16T18:21:02.195978,18,3,1,5233.5
pay_demo_004585,cust_0622,10572.74,INR,upi,network_error,1,9,2,6855.73,2026-08-10T02:52:02.195996,2,0,1,9121.26
pay_demo_004586,cust_0203,13878.96,INR,debit_card,upi_failure,2,19,4,18098.73,2026-08-17T08:51:02.196014,8,0,0,0.0
pay_demo_004587,cust_0351,20173.55,INR,netbanking,insufficient_funds,2,1,3,19398.73,2026-05-12T12:34:02.196031,12,1,0,0.0
pay_demo_004588,cust_0885,26438.67,INR,credit_card,card_declined,1,20,5,11423.55,2026-08-14T14:56:02.196049,14,4,0,0.0
pay_demo_004589,cust_0242,20066.99,INR,netbanking,card_declined,3,15,4,11157.5,2026-04-01T02:18:02.196066,2,2,1,18994.69
pay_demo_004590,cust_0762,6605.27,INR,credit_card,upi_failure,2,12,3,6934.59,2026-08-07T05:36:02.196083,5,4,0,0.0
pay_demo_004591,cust_0483,15817.67,INR,netbanking,network_error,3,4,0,25205.82,2026-06-10T13:46:02.196099,13,2,1,15034.73
pay_demo_004592,cust_0945,8329.2,INR,debit_card,upi_failure,1,16,1,11623.5,2026-03-30T09:37:02.196121,9,0,0,0.0
pay_demo_004593,cust_0586,14085.75,INR,upi,insufficient_funds,1,12,3,8451.32,2026-04-10T07:35:02.196145,7,4,0,0.0
pay_demo_004594,cust_0862,25409.17,INR,netbanking,network_error,2,16,3,15787.4,2026-06-29T05:04:02.196165,5,0,1,21897.83
pay_demo_004595,cust_0978,14991.5,INR,credit_card,upi_failure,1,19,2,18492.19,2026-03-05T14:12:02.196183,14,3,0,0.0
pay_demo_004596,cust_0299,13168.52,INR,debit_card,insufficient_funds,1,14,1,11187.88,2026-06-19T13:16:02.196201,13,4,1,11490.64
pay_demo_004597,cust_0575,20715.85,INR,upi,network_error,1,14,5,5311.73,2026-04-28T15:05:02.196218,15,1,0,0.0
pay_demo_004598,cust_0057,22927.42,INR,upi,network_error,1,3,2,11763.98,2026-08-26T16:34:02.196235,16,2,0,0.0
pay_demo_004599,cust_0560,8583.34,INR,upi,insufficient_funds,1,16,4,18474.68,2026-07-29T02:05:02.196251,2,2,0,0.0
pay_demo_004600,cust_0020,28079.48,INR,debit_card,network_error,1,14,0,26774.07,2026-04-29T13:01:02.196271,13,2,1,24315.34
pay_demo_004601,cust_0590,32771.59,INR,credit_card,network_error,1,10,3,29068.08,2026-05-04T04:03:02.196289,4,0,1,32754.78
pay_demo_004602,cust_0490,34642.33,INR,debit_card,authentication_failed,2,7,0,23010.68,2026-04-27T08:58:02.196310,8,0,0,0.0
pay_demo_004603,cust_0532,20282.11,INR,netbanking,card_declined,2,16,3,2565.05,2026-06-29T16:14:02.196329,16,0,1,18948.69
pay_demo_004604,cust_0213,39597.8,INR,upi,insufficient_funds,1,6,1,22454.57,2026-05-15T19:43:02.196347,19,4,0,0.0
pay_demo_004605,cust_0702,40999.33,INR,netbanking,upi_failure,1,8,3,12196.95,2026-06-18T05:31:02.196363,5,3,0,0.0
pay_demo_004606,cust_0464,1709.69,INR,debit_card,insufficient_funds,1,8,1,24605.21,2026-04-05T03:41:02.196380,3,6,0,0.0
pay_demo_004607,cust_0295,5338.63,INR,upi,authentication_failed,1,5,0,27199.1,2026-03-14T22:08:02.196419,22,5,0,0.0
pay_demo_004608,cust_0079,35091.42,INR,credit_card,upi_failure,2,5,4,769.98,2026-08-21T02:25:02.196471,2,4,1,30685.16
pay_demo_004609,cust_0020,17896.45,INR,netbanking,upi_failure,1,20,2,12281.91,2026-05-10T04:36:02.196512,4,6,1,16819.09
pay_demo_004610,cust_0040,46383.87,INR,credit_card,insufficient_funds,1,10,1,24281.33,2026-08-24T15:05:02.196535,15,0,1,46056.19
pay_demo_004611,cust_0951,15800.38,INR,netbanking,upi_failure,1,8,5,24144.95,2026-05-01T10:29:02.196573,10,4,1,14419.21
pay_demo_004612,cust_0866,4841.15,INR,credit_card,card_declined,1,18,5,25575.61,2026-06-27T16:47:02.196621,16,5,0,0.0
pay_demo_004613,cust_0849,16570.54,INR,debit_card,insufficient_funds,1,17,2,8066.68,2026-06-06T09:37:02.196651,9,5,1,16478.96
pay_demo_004614,cust_0086,20825.62,INR,credit_card,network_error,2,11,0,22075.05,2026-06-16T22:02:02.196688,22,1,1,18369.67
pay_demo_004615,cust_0548,15484.64,INR,netbanking,insufficient_funds,1,20,3,11373.76,2026-07-23T17:46:02.196712,17,3,1,14635.78
pay_demo_004616,cust_0439,18598.86,INR,debit_card,upi_failure,1,2,1,24637.1,2026-08-12T16:14:02.196731,16,2,1,17927.37
pay_demo_004617,cust_0288,36923.88,INR,netbanking,card_declined,1,13,2,9430.09,2026-08-14T21:07:02.196749,21,4,1,34719.49
pay_demo_004618,cust_0842,37732.97,INR,credit_card,authentication_failed,3,19,0,26832.06,2026-03-07T17:10:02.196767,17,5,1,33963.14
pay_demo_004619,cust_0218,17114.59,INR,debit_card,insufficient_funds,1,13,1,24967.3,2026-04-13T02:07:02.196785,2,0,1,15632.9
